m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut,f_isco_hz,band,in_pta,in_lisa,in_gap,p_orb_isco_rest_days,p_orb_isco_obs_days,in_stripe82,in_ptf,in_lsst,expected_sin_stripe82,expected_saw_stripe82,expected_sin_lsst,expected_saw_lsst
1.787260e+06,1.787260e+06,0.96782398,0.03324573,1.555900e+06,3.574520e+06,1.00000000,0.25000000,1,1.230144e-03,lisa,0,1,0,1.881743e-02,1.944303e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.849926e+07,6.849926e+07,0.96794897,0.03311231,5.963207e+07,1.369985e+08,1.00000000,0.25000000,1,3.209651e-05,gap,0,0,1,7.212045e-01,7.450852e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
7.858680e+08,7.858680e+08,0.96806502,0.03298846,6.841379e+08,1.571736e+09,1.00000000,0.25000000,1,2.797655e-06,gap,0,0,1,8.274126e+00,8.547077e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.993387e+08,1.993387e+08,0.96824503,0.03279642,1.735344e+08,3.986773e+08,1.00000000,0.25000000,1,1.102941e-05,gap,0,0,1,2.098766e+00,2.167598e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.231498e+06,1.231498e+06,0.96838802,0.03264392,1.072082e+06,2.462997e+06,1.00000000,0.25000000,1,1.785295e-03,lisa,0,1,0,1.296601e-02,1.338927e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
9.515500e+06,9.515500e+06,0.96839702,0.03263432,8.283724e+06,1.903100e+07,1.00000000,0.25000000,1,2.310533e-04,lisa,0,1,0,1.001853e-01,1.034548e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.96852201,0.03250106,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.283831e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.943460e+07,3.943460e+07,0.96868402,0.03232838,3.432982e+07,7.886920e+07,1.00000000,0.25000000,1,5.575275e-05,gap,0,0,1,4.151930e-01,4.286155e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.374446e+06,2.374446e+06,0.96870202,0.03230919,2.067076e+06,4.748893e+06,1.00000000,0.25000000,1,9.259368e-04,lisa,0,1,0,2.499971e-02,2.580743e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.240626e+06,6.240626e+06,0.96870202,0.03230919,5.432780e+06,1.248125e+07,1.00000000,0.25000000,1,3.523024e-04,lisa,0,1,0,6.570534e-02,6.782823e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.976956e+06,1.976956e+06,0.96884501,0.03215684,1.721040e+06,3.953912e+06,1.00000000,0.25000000,1,1.112107e-03,lisa,0,1,0,2.081467e-02,2.148400e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.181016e+06,1.181016e+06,0.96888101,0.03211848,1.028134e+06,2.362031e+06,1.00000000,0.25000000,1,1.861607e-03,lisa,0,1,0,1.243450e-02,1.283387e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.483998e+07,2.483998e+07,0.96895301,0.03204179,2.162445e+07,4.967995e+07,1.00000000,0.25000000,1,8.851005e-05,gap,0,0,1,2.615313e-01,2.699112e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.187626e+06,1.187626e+06,0.96910501,0.03187992,1.033889e+06,2.375252e+06,1.00000000,0.25000000,1,1.851245e-03,lisa,0,1,0,1.250410e-02,1.290273e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.215737e+08,4.215737e+08,0.96910501,0.03187992,3.670012e+08,8.431473e+08,1.00000000,0.25000000,1,5.215192e-06,gap,0,0,1,4.438600e+00,4.580102e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.762843e+06,2.762843e+06,0.96913201,0.03185118,2.405195e+06,5.525687e+06,1.00000000,0.25000000,1,7.957698e-04,lisa,0,1,0,2.908900e-02,3.001552e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.96916801,0.03181285,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.282975e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.545261e+07,1.545261e+07,0.96952701,0.03143078,1.345228e+07,3.090523e+07,1.00000000,0.25000000,1,1.422793e-04,lisa,0,1,0,1.626951e-01,1.678087e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.216008e+07,1.216008e+07,0.96954501,0.03141163,1.058597e+07,2.432017e+07,1.00000000,0.25000000,1,1.808036e-04,lisa,0,1,0,1.280292e-01,1.320508e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.96981400,0.03112555,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.282121e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.558237e+06,1.558237e+06,0.96982300,0.03111598,1.356524e+06,3.116475e+06,1.00000000,0.25000000,1,1.410945e-03,lisa,0,1,0,1.640613e-02,1.691662e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.108937e+07,1.108937e+07,0.96985000,0.03108728,9.653859e+06,2.217874e+07,1.00000000,0.25000000,1,1.982608e-04,lisa,0,1,0,1.167561e-01,1.203857e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.881695e+09,3.881695e+09,0.96997601,0.03095333,3.379212e+09,7.763390e+09,1.00000000,0.25000000,1,5.663988e-07,gap,0,0,1,4.086899e+01,4.213402e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.926277e+06,1.926277e+06,0.96999401,0.03093420,1.676922e+06,3.852554e+06,1.00000000,0.25000000,1,1.141366e-03,lisa,0,1,0,2.028109e-02,2.090847e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.229421e+08,2.229421e+08,0.97002900,0.03089702,1.940824e+08,4.458843e+08,1.00000000,0.25000000,1,9.861696e-06,gap,0,0,1,2.347279e+00,2.419803e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.745394e+07,1.745394e+07,0.97010100,0.03082050,1.519454e+07,3.490788e+07,1.00000000,0.25000000,1,1.259651e-04,lisa,0,1,0,1.837664e-01,1.894301e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.361804e+06,1.361804e+06,0.97011900,0.03080138,1.185519e+06,2.723608e+06,1.00000000,0.25000000,1,1.614467e-03,lisa,0,1,0,1.433795e-02,1.477958e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.490523e+06,1.490523e+06,0.97011900,0.03080138,1.297575e+06,2.981045e+06,1.00000000,0.25000000,1,1.475045e-03,lisa,0,1,0,1.569318e-02,1.617656e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.329082e+08,3.329082e+08,0.97024500,0.03066751,2.898134e+08,6.658163e+08,1.00000000,0.25000000,1,6.604186e-06,gap,0,0,1,3.505072e+00,3.612564e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.726469e+06,1.726469e+06,0.97024900,0.03066327,1.502978e+06,3.452938e+06,1.00000000,0.25000000,1,1.273459e-03,lisa,0,1,0,1.817738e-02,1.873476e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.525362e+06,4.525362e+06,0.97025400,0.03065795,3.939556e+06,9.050723e+06,1.00000000,0.25000000,1,4.858368e-04,lisa,0,1,0,4.764593e-02,4.910666e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.823251e+07,4.823251e+07,0.97026300,0.03064839,4.198884e+07,9.646501e+07,1.00000000,0.25000000,1,4.558310e-05,gap,0,0,1,5.078230e-01,5.233869e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.181039e+06,1.181039e+06,0.97026300,0.03064839,1.028154e+06,2.362079e+06,1.00000000,0.25000000,1,1.861570e-03,lisa,0,1,0,1.243474e-02,1.281585e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
8.318349e+07,8.318349e+07,0.97053200,0.03036273,7.241544e+07,1.663670e+08,1.00000000,0.25000000,1,2.643057e-05,gap,0,0,1,8.758096e-01,9.024015e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.181035e+06,1.181035e+06,0.97055000,0.03034362,1.028151e+06,2.362070e+06,1.00000000,0.25000000,1,1.861577e-03,lisa,0,1,0,1.243470e-02,1.281201e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.219603e+06,1.219603e+06,0.97056800,0.03032451,1.061726e+06,2.439206e+06,1.00000000,0.25000000,1,1.802708e-03,lisa,0,1,0,1.284077e-02,1.323016e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.480396e+07,1.480396e+07,0.97097301,0.02989474,1.288759e+07,2.960791e+07,1.00000000,0.25000000,1,1.485135e-04,lisa,0,1,0,1.558656e-01,1.605252e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.584293e+07,2.584293e+07,0.97099900,0.02986718,2.249758e+07,5.168586e+07,1.00000000,0.25000000,1,8.507501e-05,gap,0,0,1,2.720910e-01,2.802176e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97111601,0.02974309,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.280402e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.633023e+07,5.633023e+07,0.97126901,0.02958088,4.903832e+07,1.126605e+08,1.00000000,0.25000000,1,3.903033e-05,gap,0,0,1,5.930811e-01,6.106249e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97128701,0.02956180,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.280176e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.012622e+07,1.012622e+07,0.97141302,0.02942825,8.815384e+06,2.025244e+07,1.00000000,0.25000000,1,2.171183e-04,lisa,0,1,0,1.066154e-01,1.097529e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97143102,0.02940917,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.279986e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.940759e+08,2.940759e+08,0.97154301,0.02929051,2.560079e+08,5.881517e+08,1.00000000,0.25000000,1,7.476259e-06,gap,0,0,1,3.096221e+00,3.186911e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.585371e+08,1.585371e+08,0.97157502,0.02925660,1.380145e+08,3.170741e+08,1.00000000,0.25000000,1,1.386797e-05,gap,0,0,1,1.669181e+00,1.718015e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.557175e+07,1.557175e+07,0.97165602,0.02917079,1.355599e+07,3.114349e+07,1.00000000,0.25000000,1,1.411908e-04,lisa,0,1,0,1.639494e-01,1.687319e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.609714e+09,1.609714e+09,0.97170103,0.02912313,1.401337e+09,3.219427e+09,1.00000000,0.25000000,1,1.365825e-06,gap,0,0,1,1.694810e+01,1.744169e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.139511e+09,1.139511e+09,0.97171903,0.02910406,9.920023e+08,2.279023e+09,1.00000000,0.25000000,1,1.929412e-06,gap,0,0,1,1.199751e+01,1.234669e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.475574e+08,1.475574e+08,0.97177702,0.02904265,1.284562e+08,2.951148e+08,1.00000000,0.25000000,1,1.489988e-05,gap,0,0,1,1.553580e+00,1.598700e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.241420e+09,1.241420e+09,0.97186297,0.02895164,1.080719e+09,2.482840e+09,1.00000000,0.25000000,1,1.771026e-06,gap,0,0,1,1.307047e+01,1.344889e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.681222e+08,1.681222e+08,0.97197503,0.02883302,1.463589e+08,3.362445e+08,1.00000000,0.25000000,1,1.307732e-05,gap,0,0,1,1.770099e+00,1.821137e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.930322e+07,1.930322e+07,0.97201502,0.02879068,1.680443e+07,3.860643e+07,1.00000000,0.25000000,1,1.138975e-04,lisa,0,1,0,2.032367e-01,2.090881e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.136005e+06,2.136005e+06,0.97212303,0.02867638,1.859501e+06,4.272011e+06,1.00000000,0.25000000,1,1.029299e-03,lisa,0,1,0,2.248924e-02,2.313415e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.329908e+08,1.329908e+08,0.97226298,0.02852831,1.157753e+08,2.659817e+08,1.00000000,0.25000000,1,1.653187e-05,gap,0,0,1,1.400213e+00,1.440159e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.738544e+08,1.738544e+08,0.97232997,0.02845744,1.513491e+08,3.477089e+08,1.00000000,0.25000000,1,1.264614e-05,gap,0,0,1,1.830452e+00,1.882542e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.216755e+08,2.216755e+08,0.97240198,0.02838129,1.929797e+08,4.433510e+08,1.00000000,0.25000000,1,9.918043e-06,gap,0,0,1,2.333943e+00,2.400183e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.181011e+06,1.181011e+06,0.97241098,0.02837177,1.028130e+06,2.362022e+06,1.00000000,0.25000000,1,1.861614e-03,lisa,0,1,0,1.243445e-02,1.278724e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
5.451447e+08,5.451447e+08,0.97243798,0.02834322,4.745760e+08,1.090289e+09,1.00000000,0.25000000,1,4.033035e-06,gap,0,0,1,5.739635e+00,5.902315e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.816180e+09,1.816180e+09,0.97258198,0.02819096,1.581076e+09,3.632359e+09,1.00000000,0.25000000,1,1.210556e-06,gap,0,0,1,1.912191e+01,1.966098e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
3.099040e+07,3.099040e+07,0.97270799,0.02805777,2.697871e+07,6.198081e+07,1.00000000,0.25000000,1,7.094413e-05,gap,0,0,1,3.262870e-01,3.354419e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.157101e+09,1.157101e+09,0.97272599,0.02803874,1.007315e+09,2.314201e+09,1.00000000,0.25000000,1,1.900083e-06,gap,0,0,1,1.218270e+01,1.252429e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
6.621199e+07,6.621199e+07,0.97285199,0.02790559,5.764088e+07,1.324240e+08,1.00000000,0.25000000,1,3.320528e-05,gap,0,0,1,6.971226e-01,7.165762e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.213378e+07,1.213378e+07,0.97286999,0.02788657,1.056307e+07,2.426755e+07,1.00000000,0.25000000,1,1.811956e-04,lisa,0,1,0,1.277522e-01,1.313148e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.880204e+06,2.880204e+06,0.97301400,0.02773444,2.507363e+06,5.760408e+06,1.00000000,0.25000000,1,7.633444e-04,lisa,0,1,0,3.032465e-02,3.116568e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.051063e+06,2.051063e+06,0.97313201,0.02760981,1.785554e+06,4.102126e+06,1.00000000,0.25000000,1,1.071926e-03,lisa,0,1,0,2.159491e-02,2.219115e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97325802,0.02747676,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.277584e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97328502,0.02744826,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.277548e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97330302,0.02742926,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.277524e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97355902,0.02715909,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.277189e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.244449e+08,6.244449e+08,0.97373497,0.02697348,5.436109e+08,1.248890e+09,1.00000000,0.25000000,1,3.520867e-06,gap,0,0,1,6.574560e+00,6.751898e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.712710e+06,1.712710e+06,0.97377098,0.02693552,1.491001e+06,3.425421e+06,1.00000000,0.25000000,1,1.283689e-03,lisa,0,1,0,1.803252e-02,1.851824e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.345890e+08,1.345890e+08,0.97386098,0.02684061,1.171665e+08,2.691780e+08,1.00000000,0.25000000,1,1.633556e-05,gap,0,0,1,1.417040e+00,1.455074e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.327777e+07,1.327777e+07,0.97391498,0.02678367,1.155897e+07,2.655554e+07,1.00000000,0.25000000,1,1.655841e-04,lisa,0,1,0,1.397969e-01,1.435412e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
5.337053e+06,5.337053e+06,0.97402400,0.02666875,4.646175e+06,1.067411e+07,1.00000000,0.25000000,1,4.119478e-04,lisa,0,1,0,5.619195e-02,5.769052e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97412300,0.02656441,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.276449e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97415000,0.02653595,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.276414e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97416800,0.02651698,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.276390e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.162375e+08,1.162375e+08,0.97442901,0.02624202,1.011906e+08,2.324751e+08,1.00000000,0.25000000,1,1.891461e-05,gap,0,0,1,1.223824e+00,1.255939e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
3.076366e+06,3.076366e+06,0.97445601,0.02621359,2.678132e+06,6.152731e+06,1.00000000,0.25000000,1,7.146704e-04,lisa,0,1,0,3.238996e-02,3.323902e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.267316e+07,2.267316e+07,0.97463697,0.02602305,1.973813e+07,4.534633e+07,1.00000000,0.25000000,1,9.696871e-05,gap,0,0,1,2.387177e-01,2.449299e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.187786e+06,1.187786e+06,0.97470897,0.02594726,1.034027e+06,2.375571e+06,1.00000000,0.25000000,1,1.850997e-03,lisa,0,1,0,1.250577e-02,1.283027e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.299734e+06,6.299734e+06,0.97474498,0.02590937,5.484237e+06,1.259947e+07,1.00000000,0.25000000,1,3.489968e-04,lisa,0,1,0,6.632767e-02,6.804618e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97487098,0.02577677,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.275470e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.585489e+08,1.585489e+08,0.97488898,0.02575782,1.380248e+08,3.170977e+08,1.00000000,0.25000000,1,1.386694e-05,gap,0,0,1,1.669305e+00,1.712303e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.768128e+08,2.768128e+08,0.97517800,0.02545381,2.409796e+08,5.536257e+08,1.00000000,0.25000000,1,7.942505e-06,gap,0,0,1,2.914464e+00,2.988648e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97517800,0.02545381,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.275068e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.039563e+09,3.039563e+09,0.97530401,0.02532133,2.646093e+09,6.079126e+09,1.00000000,0.25000000,1,7.233235e-07,gap,0,0,1,3.200248e+01,3.281283e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
5.331222e+06,5.331222e+06,0.97532201,0.02530240,4.641099e+06,1.066244e+07,1.00000000,0.25000000,1,4.123984e-04,lisa,0,1,0,5.613055e-02,5.755079e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.075199e+06,6.075199e+06,0.97532201,0.02530240,5.288768e+06,1.215040e+07,1.00000000,0.25000000,1,3.618955e-04,lisa,0,1,0,6.396362e-02,6.558206e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97535902,0.02526349,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.274832e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97558397,0.02502709,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.274538e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.804015e+06,3.804015e+06,0.97559297,0.02501764,3.311588e+06,7.608031e+06,1.00000000,0.25000000,1,5.779649e-04,lisa,0,1,0,4.005113e-02,4.105312e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97559297,0.02501764,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.274526e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.057288e+07,1.057288e+07,0.97561097,0.02499872,9.204228e+06,2.114576e+07,1.00000000,0.25000000,1,2.079459e-04,lisa,0,1,0,1.113181e-01,1.141009e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
2.853690e+09,2.853690e+09,0.97561097,0.02499872,2.484282e+09,5.707381e+09,1.00000000,0.25000000,1,7.704365e-07,gap,0,0,1,3.004550e+01,3.079660e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.621848e+06,1.621848e+06,0.97564697,0.02496090,1.411901e+06,3.243696e+06,1.00000000,0.25000000,1,1.355606e-03,lisa,0,1,0,1.707587e-02,1.750209e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.029751e+08,1.029751e+08,0.97572899,0.02487475,8.964499e+07,2.059501e+08,1.00000000,0.25000000,1,2.135068e-05,gap,0,0,1,1.084188e+00,1.111157e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
6.555197e+07,6.555197e+07,0.97573799,0.02486529,5.706630e+07,1.311039e+08,1.00000000,0.25000000,1,3.353961e-05,gap,0,0,1,6.901734e-01,7.073348e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97573799,0.02486529,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.274336e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
6.984485e+07,6.984485e+07,0.97579902,0.02480119,6.080347e+07,1.396897e+08,1.00000000,0.25000000,1,3.147816e-05,gap,0,0,1,7.353717e-01,7.536098e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97588199,0.02471406,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.274148e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97602701,0.02456181,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.273959e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.495970e+09,4.495970e+09,0.97602701,0.02456181,3.913969e+09,8.991940e+09,1.00000000,0.25000000,1,4.890129e-07,gap,0,0,1,4.733647e+01,4.849914e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.123072e+07,1.123072e+07,0.97604501,0.02454291,9.776910e+06,2.246144e+07,1.00000000,0.25000000,1,1.957655e-04,lisa,0,1,0,1.182443e-01,1.211463e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
8.070844e+06,8.070844e+06,0.97615802,0.02442430,7.026078e+06,1.614169e+07,1.00000000,0.25000000,1,2.724111e-04,lisa,0,1,0,8.497506e-02,8.705052e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.965146e+08,1.965146e+08,0.97622502,0.02435400,1.710759e+08,3.930292e+08,1.00000000,0.25000000,1,1.118791e-05,gap,0,0,1,2.069033e+00,2.119422e+00,0,0,0,0.0000,0.0000,0.0000,0.0000
2.675436e+06,2.675436e+06,0.97631598,0.02425857,2.329102e+06,5.350871e+06,1.00000000,0.25000000,1,8.217680e-04,lisa,0,1,0,2.816871e-02,2.885205e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.178404e+09,1.178404e+09,0.97645098,0.02411695,1.025860e+09,2.356808e+09,1.00000000,0.25000000,1,1.865733e-06,gap,0,0,1,1.240700e+01,1.270622e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
4.324446e+06,4.324446e+06,0.97645998,0.02410751,3.764649e+06,8.648893e+06,1.00000000,0.25000000,1,5.084090e-04,lisa,0,1,0,4.553057e-02,4.662819e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
4.621420e+06,4.621420e+06,0.97658700,0.02397431,4.023180e+06,9.242840e+06,1.00000000,0.25000000,1,4.757385e-04,lisa,0,1,0,4.865730e-02,4.982382e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
7.010525e+06,7.010525e+06,0.97659099,0.02397013,6.103017e+06,1.402105e+07,1.00000000,0.25000000,1,3.136124e-04,lisa,0,1,0,7.381134e-02,7.558061e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97660500,0.02395544,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.273205e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.547210e+06,2.547210e+06,0.97660500,0.02395544,2.217475e+06,5.094420e+06,1.00000000,0.25000000,1,8.631355e-04,lisa,0,1,0,2.681867e-02,2.746112e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.882950e+09,3.882950e+09,0.97675002,0.02380341,3.380304e+09,7.765899e+09,1.00000000,0.25000000,1,5.662158e-07,gap,0,0,1,4.088220e+01,4.185534e+01,0,0,0,0.0000,0.0000,0.0000,0.0000
1.180986e+06,1.180986e+06,0.97676802,0.02378455,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1,1.861654e-03,lisa,0,1,0,1.243418e-02,1.272993e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
3.730366e+06,3.730366e+06,0.97687602,0.02367136,3.247472e+06,7.460732e+06,1.00000000,0.25000000,1,5.893758e-04,lisa,0,1,0,3.927570e-02,4.020541e-02,0,0,0,0.0000,0.0000,0.0000,0.0000
2.603130e+07,2.603130e+07,0.97703898,0.02350062,2.266156e+07,5.206259e+07,1.00000000,0.25000000,1,8.445939e-05,gap,0,0,1,2.740743e-01,2.805152e-01,0,0,0,0.0000,0.0000,0.0000,0.0000
