m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut
4.403720e+08,1.353333e+06,0.79002202,0.26578751,1.368057e+07,4.417253e+08,0.00307316,0.00305436,1
2.360112e+06,2.010599e+06,0.79011703,0.26563530,1.895154e+06,4.370712e+06,0.85190832,0.24840132,1
3.530425e+07,7.415058e+06,0.79013902,0.26560007,1.332417e+07,4.271931e+07,0.21003301,0.14344754,1
1.964497e+08,1.181503e+06,0.79034603,0.26526859,9.125161e+06,1.976312e+08,0.00601428,0.00594258,1
9.451801e+07,1.927768e+07,0.79046500,0.26507815,3.508459e+07,1.137957e+08,0.20395774,0.14070765,1
8.574638e+06,5.277650e+06,0.79048997,0.26503819,5.822232e+06,1.385229e+07,0.61549533,0.23583776,1
1.427384e+08,5.727369e+06,0.79060799,0.26484935,2.056707e+07,1.484658e+08,0.04012493,0.03708884,1
1.321896e+08,6.506481e+06,0.79070997,0.26468621,2.149380e+07,1.386960e+08,0.04922084,0.04471108,1
3.508739e+07,1.712105e+06,0.79072499,0.26466219,5.675976e+06,3.679950e+07,0.04879545,0.04436063,1
1.736153e+09,1.180986e+06,0.79072499,0.26466219,2.183348e+07,1.737334e+09,0.00068023,0.00067931,1
3.186197e+08,3.735503e+06,0.79081202,0.26452302,2.206511e+07,3.223552e+08,0.01172402,0.01145387,1
1.263468e+07,1.180986e+06,0.79081202,0.26452302,2.993719e+06,1.381566e+07,0.09347181,0.07817456,1
3.544553e+09,1.180986e+06,0.79084200,0.26447508,2.904976e+07,3.545734e+09,0.00033318,0.00033296,1
6.727945e+06,2.674166e+06,0.79094398,0.26431204,3.617407e+06,9.402111e+06,0.39747144,0.20352607,1
9.659477e+06,2.989238e+06,0.79104698,0.26414743,4.527925e+06,1.264872e+07,0.30946172,0.18047677,1
7.880219e+07,8.090124e+06,0.79105401,0.26413619,1.971968e+07,8.689231e+07,0.10266370,0.08443660,1
2.348376e+09,1.180988e+06,0.79106098,0.26412504,2.463829e+07,2.349557e+09,0.00050290,0.00050239,1
1.218640e+09,1.180994e+06,0.79107600,0.26410104,1.895023e+07,1.219821e+09,0.00096911,0.00096723,1
8.404075e+08,7.595749e+08,0.79117101,0.26394924,6.953657e+08,1.599982e+09,0.90381739,0.24936191,1
1.616076e+09,1.180986e+06,0.79119301,0.26391410,2.121623e+07,1.617257e+09,0.00073077,0.00072971,1
1.228293e+08,3.099159e+06,0.79128498,0.26376720,1.343701e+07,1.259285e+08,0.02523142,0.02400479,1
3.613449e+08,4.105521e+07,0.79129601,0.26374959,9.590528e+07,4.024001e+08,0.11361781,0.09161658,1
2.778093e+09,1.054027e+07,0.79129601,0.26374959,9.792213e+07,2.788633e+09,0.00379407,0.00376544,1
1.116162e+09,1.181007e+06,0.79131001,0.26372722,1.829576e+07,1.117343e+09,0.00105810,0.00105586,1
1.349384e+08,1.779200e+06,0.79137999,0.26361548,1.002424e+07,1.367176e+08,0.01318527,0.01284433,1
1.737349e+09,1.180986e+06,0.79147100,0.26347016,2.183950e+07,1.738530e+09,0.00067976,0.00067884,1
6.323590e+09,1.221766e+06,0.79152298,0.26338720,3.737330e+07,6.324812e+09,0.00019321,0.00019313,1
8.040419e+06,7.772601e+06,0.79154497,0.26335209,6.881832e+06,1.581302e+07,0.96669104,0.24992829,1
8.143445e+07,3.224033e+07,0.79163998,0.26320047,4.369098e+07,1.136748e+08,0.39590530,0.20317927,1
2.300812e+09,1.180986e+06,0.79175299,0.26302017,2.443739e+07,2.301993e+09,0.00051329,0.00051276,1
1.097992e+08,3.349336e+07,0.79175699,0.26301380,5.106109e+07,1.432926e+08,0.30504182,0.17910616,1
3.127753e+07,2.018793e+06,0.79177898,0.26297871,5.966439e+06,3.329632e+07,0.06454450,0.05695496,1
5.009551e+08,2.878875e+07,0.79186702,0.26283830,8.924827e+07,5.297439e+08,0.05746772,0.05139132,1
1.685562e+09,1.322913e+06,0.79188198,0.26281444,2.309662e+07,1.686885e+09,0.00078485,0.00078362,1
1.138515e+07,1.276535e+06,0.79189599,0.26279211,2.998642e+06,1.266168e+07,0.11212284,0.09065433,1
1.541482e+07,8.949143e+06,0.79192603,0.26274420,1.015038e+07,2.436397e+07,0.58055445,0.23239353,1
4.833363e+07,1.180986e+06,0.79201400,0.26260394,5.187401e+06,4.951461e+07,0.02443405,0.02328238,1
9.792279e+09,1.881768e+06,0.79210901,0.26245250,5.768681e+07,9.794161e+09,0.00019217,0.00019209,1
2.325687e+09,1.181011e+06,0.79213101,0.26241744,2.454306e+07,2.326868e+09,0.00050781,0.00050730,1
3.231518e+06,2.557425e+06,0.79213101,0.26241744,2.499228e+06,5.788943e+06,0.79140073,0.24661015,1
4.623339e+09,1.180986e+06,0.79223400,0.26225332,3.230777e+07,4.624520e+09,0.00025544,0.00025531,1
2.963537e+08,1.609610e+06,0.79227799,0.26218324,1.295049e+07,2.979633e+08,0.00543138,0.00537286,1
5.601801e+07,3.893697e+07,0.79234397,0.26207813,4.052382e+07,9.495498e+07,0.69507940,0.24191028,1
5.728270e+08,5.043209e+07,0.79235101,0.26206693,1.310704e+08,6.232591e+08,0.08804070,0.07436922,1
1.797431e+08,3.396354e+07,0.79236603,0.26204300,6.389039e+07,2.137067e+08,0.18895595,0.13366849,1
2.616135e+08,2.227576e+06,0.79239500,0.26199686,1.496329e+07,2.638411e+08,0.00851476,0.00837159,1
1.420743e+07,4.492767e+06,0.79239500,0.26199686,6.739820e+06,1.870019e+07,0.31622665,0.18253120,1
2.030588e+08,6.588515e+07,0.79246098,0.26189179,9.770419e+07,2.689439e+08,0.32446345,0.18496341,1
1.536286e+07,1.043446e+07,0.79246801,0.26188059,1.098121e+07,2.579731e+07,0.67920015,0.24087562,1
1.180988e+06,1.180986e+06,0.79248297,0.26185677,1.028109e+06,2.361974e+06,0.99999873,0.25000000,1
3.136862e+08,1.562873e+06,0.79257101,0.26171660,1.301729e+07,3.152490e+08,0.00498228,0.00493300,1
8.837733e+08,1.186898e+06,0.79263002,0.26162267,1.671352e+07,8.849602e+08,0.00134299,0.00133939,1
2.544715e+08,1.048416e+07,0.79265898,0.26157657,3.724509e+07,2.649557e+08,0.04119974,0.03800374,1
3.311972e+09,1.180986e+06,0.79269600,0.26151766,2.827161e+07,3.313153e+09,0.00035658,0.00035633,1
4.624520e+09,2.361972e+06,0.79270297,0.26150656,4.897193e+07,4.626882e+09,0.00051075,0.00051023,1
3.063699e+09,1.180988e+06,0.79270297,0.26150656,2.740389e+07,3.064880e+09,0.00038548,0.00038518,1
1.040278e+09,1.443732e+06,0.79270297,0.26150656,2.006463e+07,1.041721e+09,0.00138783,0.00138399,1
8.778108e+07,6.132846e+07,0.79281300,0.26133148,6.367027e+07,1.491095e+08,0.69865244,0.24213196,1
5.680086e+07,3.143387e+07,0.79281300,0.26133148,3.646899e+07,8.823472e+07,0.55340478,0.22933674,1
1.609965e+08,2.777177e+07,0.79283500,0.26129649,5.433331e+07,1.887682e+08,0.17249929,0.12547642,1
3.238294e+06,1.194497e+06,0.79292297,0.26115655,1.671727e+06,4.432790e+06,0.36886606,0.19685515,1
9.019073e+07,6.015973e+07,0.79292703,0.26115010,6.386453e+07,1.503505e+08,0.66702784,0.24002598,1
9.019147e+08,1.202598e+06,0.79293799,0.26113266,1.698333e+07,9.031173e+08,0.00133338,0.00132983,1
4.776823e+08,5.197018e+07,0.79295200,0.26111038,1.236340e+08,5.296525e+08,0.10879654,0.08849350,1
1.538530e+07,2.101137e+06,0.79329002,0.26057303,4.541464e+06,1.748643e+07,0.13656784,0.10572013,1
4.918084e+08,3.239593e+06,0.79333401,0.26050313,2.412361e+07,4.950480e+08,0.00658710,0.00650117,1
3.546058e+09,1.180986e+06,0.79349601,0.26024578,2.905469e+07,3.547239e+09,0.00033304,0.00033282,1
4.567892e+08,1.187855e+06,0.79351002,0.26022353,1.283863e+07,4.579771e+08,0.00260044,0.00258697,1
8.392338e+07,1.456955e+06,0.79352498,0.26019977,7.347267e+06,8.538034e+07,0.01736053,0.01677310,1
7.916918e+08,1.180988e+06,0.79352498,0.26019977,1.594557e+07,7.928728e+08,0.00149173,0.00148729,1
2.431562e+06,1.556997e+06,0.79365700,0.25999014,1.685546e+06,3.988559e+06,0.64032808,0.23798036,1
3.397180e+07,2.510909e+06,0.79365700,0.25999014,7.017014e+06,3.648271e+07,0.07391157,0.06408781,1
1.245143e+07,1.655772e+06,0.79365700,0.25999014,3.619459e+06,1.410720e+07,0.13297845,0.10359480,1
2.059669e+09,1.180986e+06,0.79373097,0.25987272,2.337847e+07,2.060850e+09,0.00057339,0.00057273,1
1.513050e+07,1.466994e+06,0.79377502,0.25980281,3.662356e+06,1.659749e+07,0.09695611,0.08057433,1
3.755226e+06,1.317433e+06,0.79377502,0.25980281,1.886130e+06,5.072659e+06,0.35082652,0.19226191,1
1.856864e+09,8.083540e+06,0.79378903,0.25978058,7.107154e+07,1.864948e+09,0.00435333,0.00431567,1
2.097417e+09,1.180986e+06,0.79386699,0.25965686,2.354897e+07,2.098598e+09,0.00056307,0.00056243,1
1.738589e+09,1.180989e+06,0.79389203,0.25961714,2.184577e+07,1.739770e+09,0.00067928,0.00067836,1
1.863375e+07,1.790065e+06,0.79398799,0.25946490,4.486152e+06,2.042381e+07,0.09606575,0.07996416,1
1.454296e+07,1.705049e+06,0.79400998,0.25943001,3.930734e+06,1.624801e+07,0.11724222,0.09392676,1
3.670741e+09,1.180986e+06,0.79410499,0.25927933,2.945917e+07,3.671922e+09,0.00032173,0.00032152,1
2.098612e+09,1.180986e+06,0.79411298,0.25926666,2.355434e+07,2.099793e+09,0.00056275,0.00056211,1
1.165528e+07,4.334101e+06,0.79415703,0.25919681,6.043476e+06,1.598939e+07,0.37185713,0.19758699,1
6.088470e+07,3.903705e+06,0.79422301,0.25909220,1.156889e+07,6.478841e+07,0.06411635,0.05662270,1
1.041774e+09,1.222282e+06,0.79436302,0.25887028,1.816814e+07,1.042997e+09,0.00117327,0.00117052,1
2.099838e+09,1.180986e+06,0.79436302,0.25887028,2.355984e+07,2.101019e+09,0.00056242,0.00056179,1
4.734662e+08,1.929835e+06,0.79448003,0.25868489,1.742105e+07,4.753960e+08,0.00407597,0.00404295,1
4.359241e+09,1.180986e+06,0.79457599,0.25853287,3.155642e+07,4.360422e+09,0.00027092,0.00027077,1
1.116199e+07,7.486714e+06,0.79458302,0.25852173,7.926655e+06,1.864870e+07,0.67073313,0.24028994,1
3.441718e+07,8.769014e+06,0.79459798,0.25849803,1.447994e+07,4.318620e+07,0.25478592,0.16182148,1
1.239765e+09,1.181419e+06,0.79459798,0.25849803,1.908514e+07,1.240947e+09,0.00095294,0.00095112,1
2.302303e+09,1.180986e+06,0.79469001,0.25835229,2.444372e+07,2.303484e+09,0.00051296,0.00051243,1
6.716283e+06,2.334514e+06,0.79471600,0.25831114,3.356278e+06,9.050797e+06,0.34759023,0.19140437,1
1.094755e+09,2.950413e+06,0.79495102,0.25793913,3.143567e+07,1.097705e+09,0.00269504,0.00268058,1
3.604133e+07,1.288890e+07,0.79506898,0.25775250,1.829341e+07,4.893023e+07,0.35761436,0.19402697,1
7.002377e+06,6.954207e+06,0.79512697,0.25766077,6.074913e+06,1.395658e+07,0.99312097,0.24999702,1
5.966076e+09,1.180986e+06,0.79527801,0.25742191,3.577710e+07,5.967257e+09,0.00019795,0.00019787,1
1.583584e+08,4.197933e+07,0.79530400,0.25738082,6.811668e+07,2.003378e+08,0.26509063,0.16563461,1
2.455669e+08,2.529790e+07,0.79530400,0.25738082,6.157467e+07,2.708648e+08,0.10301838,0.08467383,1
5.966076e+09,1.180996e+06,0.79532599,0.25734605,3.577729e+07,5.967257e+09,0.00019795,0.00019787,1
7.461116e+07,1.254686e+06,0.79540002,0.25722903,6.409055e+06,7.586585e+07,0.01681633,0.01626470,1
1.980499e+08,5.336729e+07,0.79540700,0.25721801,8.597078e+07,2.514172e+08,0.26946384,0.16720907,1
3.059197e+08,1.180988e+06,0.79545099,0.25714848,1.089571e+07,3.071007e+08,0.00386045,0.00383082,1
1.848745e+08,2.203144e+06,0.79545099,0.25714848,1.292848e+07,1.870777e+08,0.01191697,0.01163794,1
1.279816e+08,8.472306e+07,0.79552501,0.25703150,9.026804e+07,2.127046e+08,0.66199428,0.23965980,1
1.316647e+08,6.178934e+07,0.79563498,0.25685775,7.743089e+07,1.934541e+08,0.46929298,0.21738384,1
1.040273e+09,1.180986e+06,0.79563498,0.25685775,1.778719e+07,1.041454e+09,0.00113527,0.00113269,1
1.879569e+09,1.840478e+06,0.79564297,0.25684514,2.941011e+07,1.881409e+09,0.00097920,0.00097729,1
1.260016e+07,7.949158e+06,0.79564297,0.25684514,8.666802e+06,2.054932e+07,0.63087744,0.23719326,1
7.820579e+08,1.444557e+06,0.79580498,0.25658928,1.790507e+07,7.835024e+08,0.00184712,0.00184032,1
4.360525e+09,1.190165e+06,0.79587102,0.25648500,3.170708e+07,4.361716e+09,0.00027294,0.00027279,1
3.469944e+09,1.980351e+07,0.79587102,0.25648500,1.561996e+08,3.489747e+09,0.00570716,0.00564257,1
2.070047e+07,3.378477e+06,0.79601097,0.25626409,6.768512e+06,2.407895e+07,0.16320770,0.12062188,1
5.812636e+08,1.278457e+07,0.79601097,0.25626409,5.859645e+07,5.940482e+08,0.02199445,0.02105795,1
1.001216e+07,1.560511e+06,0.79604000,0.25621828,3.188527e+06,1.157268e+07,0.15586148,0.11666141,1
2.715308e+07,1.755949e+07,0.79610699,0.25611257,1.891963e+07,4.471258e+07,0.64668495,0.23849085,1
1.257994e+09,1.338500e+06,0.79610699,0.25611257,2.068950e+07,1.259332e+09,0.00106400,0.00106174,1
7.072867e+07,7.145497e+06,0.79612899,0.25607787,1.753469e+07,7.787417e+07,0.10102689,0.08333763,1
2.279731e+08,6.096826e+07,0.79612899,0.25607787,9.854408e+07,2.889414e+08,0.26743616,0.16648225,1
3.509079e+06,2.110880e+06,0.79612899,0.25607787,2.354222e+06,5.619959e+06,0.60154816,0.23452568,1
4.793121e+08,1.059652e+08,0.79623199,0.25591538,1.862072e+08,5.852772e+08,0.22107760,0.14827168,1
4.971169e+08,4.053410e+08,0.79623199,0.25591538,3.903750e+08,9.024579e+08,0.81538369,0.24741451,1
5.792826e+07,1.076896e+07,0.79623199,0.25591538,2.040096e+07,6.869721e+07,0.18590159,0.13218610,1
1.180986e+06,1.180986e+06,0.79634303,0.25574026,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1
3.721450e+07,1.297882e+06,0.79646099,0.25555428,4.934558e+06,3.851238e+07,0.03487570,0.03256466,1
8.789829e+09,1.180986e+06,0.79646099,0.25555428,4.177605e+07,8.791009e+09,0.00013436,0.00013432,1
1.687541e+09,2.104163e+08,0.79646802,0.25554319,4.726535e+08,1.897957e+09,0.12468814,0.09857367,1
2.452539e+08,1.641512e+06,0.79648298,0.25551961,1.214544e+07,2.468954e+08,0.00669311,0.00660441,1
1.784500e+07,2.948568e+06,0.79648298,0.25551961,5.876122e+06,2.079356e+07,0.16523220,0.12169416,1
5.091231e+06,1.345871e+06,0.79648298,0.25551961,2.186541e+06,6.437102e+06,0.26435078,0.16536570,1
3.105713e+08,1.641512e+06,0.79648298,0.25551961,1.335221e+07,3.122128e+08,0.00528546,0.00523003,1
5.013197e+07,2.179244e+07,0.79658598,0.25535727,2.829288e+07,7.192442e+07,0.43470144,0.21118740,1
7.171464e+08,1.315208e+06,0.79660100,0.25533360,1.634860e+07,7.184616e+08,0.00183395,0.00182724,1
5.968630e+09,2.361972e+06,0.79669601,0.25518390,5.423509e+07,5.970992e+09,0.00039573,0.00039542,1
8.669117e+07,3.057809e+07,0.79669601,0.25518390,4.367112e+07,1.172693e+08,0.35272439,0.19275997,1
4.504694e+07,7.303159e+06,0.79671901,0.25514765,1.467311e+07,5.235010e+07,0.16212329,0.12004415,1
8.786419e+08,2.711780e+07,0.79680699,0.25500907,1.083521e+08,9.057597e+08,0.03086332,0.02904293,1
3.567272e+07,2.180041e+07,0.79683697,0.25496185,2.413168e+07,5.747313e+07,0.61112282,0.23543510,1
2.130484e+09,1.294128e+06,0.79683697,0.25496185,2.503369e+07,2.131778e+09,0.00060743,0.00060670,1
4.431458e+09,1.180986e+06,0.79693198,0.25481223,3.176453e+07,4.432639e+09,0.00026650,0.00026636,1
3.598302e+07,1.293369e+07,0.79698402,0.25473031,1.831473e+07,4.891671e+07,0.35943859,0.19449369,1
5.688072e+09,1.180986e+06,0.79705000,0.25462644,3.510063e+07,5.689253e+09,0.00020763,0.00020754,1
1.945158e+09,4.559389e+07,0.79705000,0.25462644,2.036636e+08,1.990752e+09,0.02343968,0.02237831,1
1.180986e+06,1.180986e+06,0.79705799,0.25461386,1.028108e+06,2.361972e+06,1.00000000,0.25000000,1
2.108739e+08,4.728757e+06,0.79719102,0.25440449,2.150459e+07,2.156027e+08,0.02242457,0.02145169,1
1.702805e+06,1.467868e+06,0.79721999,0.25435891,1.375564e+06,3.170673e+06,0.86202968,0.24862742,1
6.327325e+09,1.180986e+06,0.79728597,0.25425510,3.662847e+07,6.328506e+09,0.00018665,0.00018658,1
4.361884e+09,2.361972e+06,0.79728597,0.25425510,4.783959e+07,4.364246e+09,0.00054150,0.00054092,1
5.940596e+08,5.122070e+06,0.79730898,0.25421891,3.423368e+07,5.991817e+08,0.00862215,0.00847537,1
2.481503e+08,5.740641e+06,0.79730898,0.25421891,2.577957e+07,2.538909e+08,0.02313373,0.02209942,1
6.129259e+08,1.527753e+06,0.79742700,0.25403329,1.679496e+07,6.144537e+08,0.00249256,0.00248018,1
2.026041e+08,8.698686e+07,0.79742700,0.25403329,1.135806e+08,2.895909e+08,0.42934410,0.21015122,1
1.554074e+08,1.211193e+07,0.79753000,0.25387133,3.311296e+07,1.675194e+08,0.07793661,0.06707413,1
9.022335e+08,1.188905e+07,0.79754502,0.25384772,6.700060e+07,9.141226e+08,0.01317735,0.01283681,1
5.554532e+07,1.866209e+06,0.79764801,0.25368582,7.203853e+06,5.741153e+07,0.03359795,0.03144919,1
1.090359e+09,4.647741e+06,0.79766297,0.25366230,4.121008e+07,1.095006e+09,0.00426258,0.00422647,1
2.084987e+08,1.539711e+08,0.79776597,0.25350045,1.556220e+08,3.624697e+08,0.73847505,0.24434244,1
1.657233e+07,1.460559e+06,0.79789901,0.25329144,3.794274e+06,1.803289e+07,0.08813239,0.07443412,1
4.525184e+08,1.550915e+07,0.79795802,0.25319876,5.938549e+07,4.680276e+08,0.03427297,0.03203918,1
6.453690e+08,1.789032e+06,0.79800302,0.25312809,1.884749e+07,6.471581e+08,0.00277211,0.00275680,1
3.065367e+09,5.475022e+08,0.79815000,0.25289732,1.055238e+09,3.612870e+09,0.17860901,0.12857716,1
1.733200e+06,1.203296e+06,0.79825401,0.25273407,1.253046e+06,2.936497e+06,0.69426272,0.24185905,1
1.329386e+08,1.108670e+07,0.79835701,0.25257246,2.947028e+07,1.440253e+08,0.08339715,0.07105192,1
1.260387e+07,2.701550e+06,0.79835701,0.25257246,4.811728e+06,1.530542e+07,0.21434293,0.14535382,1
3.550059e+09,3.181355e+08,0.79837197,0.25254898,8.207426e+08,3.868195e+09,0.08961415,0.07547987,1
4.691718e+08,1.285056e+06,0.79840100,0.25250344,1.360343e+07,4.704569e+08,0.00273899,0.00272405,1
5.499823e+07,1.511352e+07,0.79842401,0.25246735,2.413629e+07,7.011175e+07,0.27480017,0.16909578,1
1.758223e+08,1.284578e+08,0.79846400,0.25240462,1.305106e+08,3.042800e+08,0.73061153,0.24394242,1
1.098657e+08,1.181419e+06,0.79846799,0.25239835,7.225336e+06,1.110471e+08,0.01075330,0.01052571,1
2.006643e+09,1.319587e+06,0.79847503,0.25238732,2.472827e+07,2.007963e+09,0.00065761,0.00065675,1
1.165999e+07,2.493490e+06,0.79848999,0.25236386,4.445605e+06,1.415348e+07,0.21385001,0.14513736,1
3.234839e+07,1.478299e+07,0.79858601,0.25221327,1.875457e+07,4.713139e+07,0.45699320,0.21527554,1
1.072353e+07,3.898391e+06,0.79859400,0.25220075,5.492032e+06,1.462192e+07,0.36353614,0.19553040,1
1.991143e+09,6.466726e+06,0.79870099,0.25203301,6.393961e+07,1.997609e+09,0.00324775,0.00322675,1
8.863611e+08,1.668778e+06,0.79872698,0.25199227,2.052674e+07,8.880298e+08,0.00188273,0.00187566,1
3.429067e+08,1.214430e+07,0.79884499,0.25180731,4.588502e+07,3.550510e+08,0.03541576,0.03303445,1
7.019501e+07,4.111854e+06,0.79894102,0.25165686,1.264738e+07,7.430686e+07,0.05857758,0.05227404,1
2.280794e+08,6.219353e+06,0.79908103,0.25143755,2.613032e+07,2.342988e+08,0.02726837,0.02583993,1
5.336330e+08,3.044110e+07,0.79913002,0.25136082,9.465740e+07,5.640741e+08,0.05704501,0.05105411,1
1.899291e+09,2.148789e+06,0.79940301,0.25093349,3.240819e+07,1.901440e+09,0.00113136,0.00112881,1
1.997623e+09,1.795645e+06,0.79942203,0.25090374,2.969338e+07,1.999419e+09,0.00089889,0.00089728,1
3.053942e+07,1.418072e+07,0.79943699,0.25088033,1.785808e+07,4.472014e+07,0.46434157,0.21654730,1
3.095985e+07,2.906422e+06,0.79943699,0.25088033,7.354294e+06,3.386627e+07,0.09387713,0.07845538,1
6.328565e+09,1.461342e+06,0.79953998,0.25071919,4.162489e+07,6.330026e+09,0.00023091,0.00023081,1
3.297284e+08,2.566563e+08,0.79953998,0.25071919,2.528532e+08,5.863847e+08,0.77838718,0.24611781,1
5.398701e+06,1.734160e+06,0.79991001,0.25014063,2.583297e+06,7.132861e+06,0.32121803,0.18401403,1
2.052465e+08,1.434346e+07,0.79993999,0.25009377,4.102375e+07,2.195900e+08,0.06988406,0.06105267,1
6.233584e+08,1.959846e+07,0.79993999,0.25009377,7.772121e+07,6.429569e+08,0.03144012,0.02955263,1
3.349395e+06,1.367090e+06,0.79993999,0.25009377,1.826983e+06,4.716485e+06,0.40816041,0.20583850,1
2.349100e+06,1.274740e+06,0.80005801,0.24990937,1.492657e+06,3.623840e+06,0.54265055,0.22802640,1
5.062016e+09,1.340759e+06,0.80013198,0.24979382,3.615071e+07,5.063357e+09,0.00026487,0.00026473,1
1.970431e+09,2.014999e+06,0.80026603,0.24958447,3.164467e+07,1.972446e+09,0.00102262,0.00102053,1
7.168689e+08,1.183822e+07,0.80036902,0.24942367,6.091512e+07,7.287071e+08,0.01651379,0.01598159,1
4.786566e+08,1.261525e+06,0.80038399,0.24940031,1.356184e+07,4.799182e+08,0.00263555,0.00262172,1
5.198583e+08,5.227798e+06,0.80041403,0.24935342,3.284552e+07,5.250861e+08,0.01005620,0.00985695,1
1.121523e+07,6.002938e+06,0.80050302,0.24921453,7.074666e+06,1.721817e+07,0.53524853,0.22709005,1
1.972468e+09,1.237424e+06,0.80050302,0.24921453,2.362983e+07,1.973706e+09,0.00062735,0.00062656,1
2.448066e+07,3.295675e+06,0.80059898,0.24906480,7.166803e+06,2.777634e+07,0.13462359,0.10457252,1
1.827783e+09,1.869767e+06,0.80060601,0.24905382,2.935983e+07,1.829652e+09,0.00102297,0.00102088,1
1.865427e+09,1.674801e+06,0.80084300,0.24868420,2.770838e+07,1.867101e+09,0.00089781,0.00089620,1
5.890404e+06,1.654990e+06,0.80094701,0.24852205,2.617145e+06,7.545394e+06,0.28096368,0.17122870,1
2.780041e+06,1.967154e+06,0.80096197,0.24849873,2.029768e+06,4.747195e+06,0.70759877,0.24266962,1
1.437725e+07,1.807942e+06,0.80109501,0.24829139,4.046622e+06,1.618519e+07,0.12575019,0.09922580,1
2.101963e+09,8.870387e+06,0.80119902,0.24812934,7.896776e+07,2.110834e+09,0.00422005,0.00418465,1
2.218305e+08,1.059262e+08,0.80130500,0.24796426,1.316753e+08,3.277567e+08,0.47750950,0.21873660,1
9.058400e+08,5.178594e+07,0.80133301,0.24792064,1.608862e+08,9.576259e+08,0.05716898,0.05115306,1
5.895158e+08,1.529923e+06,0.80148101,0.24769020,1.654912e+07,5.910457e+08,0.00259522,0.00258180,1
1.904694e+09,1.180992e+06,0.80159998,0.24750502,2.265815e+07,1.905875e+09,0.00062004,0.00061927,1
1.863330e+09,9.167981e+07,0.80167401,0.24738982,3.029063e+08,1.955010e+09,0.04920212,0.04469567,1
3.899764e+07,6.254001e+06,0.80167401,0.24738982,1.262382e+07,4.525164e+07,0.16036871,0.11910435,1
4.764024e+08,2.962297e+08,0.80189699,0.24704297,3.252123e+08,7.726321e+08,0.62180561,0.23640521,1
1.598494e+08,1.123221e+08,0.80201900,0.24685325,1.162886e+08,2.721715e+08,0.70267452,0.24237674,1
7.527782e+07,1.526070e+07,0.80201900,0.24685325,2.784699e+07,9.053853e+07,0.20272508,0.14014408,1
7.803440e+07,2.171494e+07,0.80203003,0.24683611,3.448616e+07,9.974934e+07,0.27827394,0.17030393,1
2.308149e+09,1.278581e+06,0.80203003,0.24683611,2.566223e+07,2.309427e+09,0.00055394,0.00055333,1
2.996693e+07,9.046309e+06,0.80216402,0.24662784,1.385562e+07,3.901324e+07,0.30187638,0.17811055,1
6.185887e+06,1.791025e+06,0.80219299,0.24658283,2.794700e+06,7.976912e+06,0.28953398,0.17411411,1
9.033038e+08,1.506082e+06,0.80228299,0.24644298,1.944903e+07,9.048099e+08,0.00166730,0.00166176,1
2.269855e+08,9.032669e+07,0.80237502,0.24630002,1.221212e+08,3.173122e+08,0.39794031,0.20362949,1
2.073177e+08,1.368980e+08,0.80237901,0.24629381,1.460340e+08,3.442157e+08,0.66032957,0.23953674,1
1.177504e+08,4.233525e+06,0.80238599,0.24628298,1.589784e+07,1.219839e+08,0.03595339,0.03350113,1
2.118601e+06,2.105447e+06,0.80240101,0.24625965,1.838613e+06,4.224048e+06,0.99379155,0.24999758,1
2.259094e+08,4.128240e+07,0.80250502,0.24609813,7.878706e+07,2.671918e+08,0.18273878,0.13063305,1
6.339105e+07,5.186315e+07,0.80273199,0.24574579,4.986557e+07,1.152542e+08,0.81814625,0.24749892,1
1.366399e+07,1.881075e+06,0.80274302,0.24572868,4.052021e+06,1.554507e+07,0.13766653,0.10636492,1
2.309448e+09,1.998598e+06,0.80274302,0.24572868,3.355547e+07,2.311447e+09,0.00086540,0.00086390,1
7.991379e+07,1.497343e+07,0.80274302,0.24572868,2.826990e+07,9.488722e+07,0.18736978,0.13290079,1
1.956067e+08,1.731370e+06,0.80275798,0.24570546,1.145044e+07,1.973381e+08,0.00885128,0.00869665,1
2.007337e+08,2.172911e+06,0.80287701,0.24552078,1.325373e+07,2.029066e+08,0.01082485,0.01059424,1
1.301078e+08,1.640552e+06,0.80298102,0.24535945,9.410808e+06,1.317483e+08,0.01260918,0.01229711,1
2.751609e+07,5.532462e+06,0.80304003,0.24526794,1.013147e+07,3.304855e+07,0.20106280,0.13937995,1
1.197939e+08,3.465751e+06,0.80309999,0.24517496,1.421592e+07,1.232597e+08,0.02893095,0.02732689,1
1.955004e+09,1.203950e+06,0.80309999,0.24517496,2.316172e+07,1.956208e+09,0.00061583,0.00061507,1
4.542220e+07,3.555595e+07,0.80321097,0.24500291,3.493290e+07,8.097815e+07,0.78278783,0.24628885,1
7.904473e+07,1.473621e+07,0.80321902,0.24499044,2.788254e+07,9.378094e+07,0.18642877,0.13244318,1
1.157111e+09,1.181054e+06,0.80323303,0.24496873,1.856194e+07,1.158292e+09,0.00102069,0.00101861,1
1.010903e+08,7.787201e+06,0.80333799,0.24480606,2.139277e+07,1.088775e+08,0.07703210,0.06640709,1
3.991246e+08,3.710821e+06,0.80335200,0.24478436,2.406144e+07,4.028354e+08,0.00929740,0.00912690,1
1.572129e+07,1.402551e+06,0.80335200,0.24478436,3.625132e+06,1.712384e+07,0.08921349,0.07519769,1
