m1_msun,m2_msun,scale_factor,redshift,chirp_mass_msun,total_mass_msun,mass_ratio_q,eta,passes_quality_cut,f_isco_hz,band,in_pta,in_lisa,in_gap
4.532226e+07,1.406143e+07,0.44385400,1.25299310,2.127508e+07,5.938369e+07,0.31025439,0.18072019,1,7.404684e-05,gap,0,0,1
4.002303e+08,3.414305e+06,0.44385800,1.25297280,2.291752e+07,4.036446e+08,0.00853085,0.00838714,1,1.089368e-05,gap,0,0,1
2.487983e+07,1.184513e+06,0.44385800,1.25297280,3.966642e+06,2.606434e+07,0.04760937,0.04338041,1,1.687046e-04,gap,0,0,1
6.696058e+06,1.778816e+06,0.44389099,1.25280536,2.883656e+06,8.474874e+06,0.26565122,0.16583788,1,5.188484e-04,lisa,0,1,0
7.030706e+08,1.222065e+06,0.44391599,1.25267849,1.552049e+07,7.042927e+08,0.00173818,0.00173216,1,6.243391e-06,gap,0,0,1
3.591024e+08,1.303136e+06,0.44396099,1.25245015,1.232442e+07,3.604055e+08,0.00362887,0.00360268,1,1.220063e-05,gap,0,0,1
3.581385e+08,3.614836e+07,0.44397300,1.25238922,8.874038e+07,3.942869e+08,0.10093402,0.08327507,1,1.115222e-05,gap,0,0,1
1.655123e+07,1.510762e+06,0.44397300,1.25238922,3.867788e+06,1.806199e+07,0.09127793,0.07664698,1,2.434490e-04,lisa,0,1,0
2.469560e+08,1.391363e+06,0.44398999,1.25230303,1.103123e+07,2.483474e+08,0.00563405,0.00557110,1,1.770574e-05,gap,0,0,1
1.980676e+08,1.185787e+06,0.44409001,1.25179576,9.175103e+06,1.992534e+08,0.00598678,0.00591573,1,2.206826e-05,gap,0,0,1
4.334544e+07,6.497756e+06,0.44409701,1.25176026,1.349904e+07,4.984320e+07,0.14990633,0.11336919,1,8.822016e-05,gap,0,0,1
1.843254e+07,5.197535e+06,0.44409701,1.25176026,8.206095e+06,2.363008e+07,0.28197606,0.17157437,1,1.860838e-04,gap,0,0,1
1.149017e+09,1.630027e+08,0.44409701,1.25176026,3.466767e+08,1.312020e+09,0.14186274,0.10880292,1,3.351455e-06,gap,0,0,1
7.692353e+06,1.377325e+06,0.44410500,1.25171975,2.651789e+06,9.069678e+06,0.17905120,0.12879882,1,4.848215e-04,lisa,0,1,0
8.351225e+08,1.194678e+06,0.44412100,1.25163863,1.640312e+07,8.363172e+08,0.00143054,0.00142646,1,5.257784e-06,gap,0,0,1
1.581252e+06,1.383758e+06,0.44415399,1.25147139,1.287157e+06,2.965010e+06,0.87510277,0.24889084,1,1.483022e-03,lisa,0,1,0
8.402052e+08,1.540316e+07,0.44422400,1.25111655,7.598749e+07,8.556084e+08,0.01833262,0.01767849,1,5.139238e-06,gap,0,0,1
4.216283e+08,1.735932e+08,0.44422799,1.25109633,2.310690e+08,5.952215e+08,0.41172094,0.20658807,1,7.387460e-06,gap,0,0,1
2.997490e+07,5.449882e+06,0.44422799,1.25109633,1.042379e+07,3.542478e+07,0.18181485,0.13017586,1,1.241271e-04,gap,0,0,1
2.195896e+06,1.442169e+06,0.44423601,1.25105569,1.542420e+06,3.638065e+06,0.65675651,0.23926932,1,1.208658e-03,lisa,0,1,0
3.520756e+07,2.025716e+06,0.44423601,1.25105569,6.276860e+06,3.723328e+07,0.05753639,0.05144604,1,1.180980e-04,gap,0,0,1
2.857145e+08,1.309197e+06,0.44425300,1.25096961,1.127662e+07,2.870237e+08,0.00458219,0.00454048,1,1.531990e-05,gap,0,0,1
1.018772e+07,1.193373e+06,0.44438401,1.25030599,2.752169e+06,1.138109e+07,0.11713838,0.09386102,1,3.863579e-04,lisa,0,1,0
1.018341e+08,1.442709e+06,0.44449100,1.24976434,7.896645e+06,1.032768e+08,0.01416725,0.01377420,1,4.257659e-05,gap,0,0,1
3.746723e+08,2.630012e+07,0.44449899,1.24972390,7.508319e+07,4.009724e+08,0.07019499,0.06128869,1,1.096628e-05,gap,0,0,1
2.918822e+06,2.890582e+06,0.44451600,1.24963781,2.528654e+06,5.809404e+06,0.99032486,0.24999409,1,7.569063e-04,lisa,0,1,0
3.211382e+08,2.541084e+08,0.44453600,1.24953660,2.483452e+08,5.752466e+08,0.79127429,0.24660556,1,7.643982e-06,gap,0,0,1
3.951329e+08,1.961293e+08,0.44458199,1.24930389,2.394503e+08,5.912622e+08,0.49636287,0.22167945,1,7.436929e-06,gap,0,0,1
2.849587e+08,2.833392e+07,0.44462299,1.24909648,6.999437e+07,3.132926e+08,0.09943167,0.08225991,1,1.403536e-05,gap,0,0,1
6.963641e+06,2.377856e+06,0.44463101,1.24905591,3.446116e+06,9.341497e+06,0.34146734,0.18975314,1,4.707141e-04,lisa,0,1,0
1.082960e+07,1.333263e+06,0.44463101,1.24905591,3.010993e+06,1.216286e+07,0.12311286,0.09760153,1,3.615246e-04,lisa,0,1,0
1.678609e+06,1.478550e+06,0.44463101,1.24905591,1.370920e+06,3.157159e+06,0.88081858,0.24899616,1,1.392763e-03,lisa,0,1,0
2.985002e+08,4.392397e+06,0.44463101,1.24905591,2.367718e+07,3.028926e+08,0.01471489,0.01429121,1,1.451727e-05,gap,0,0,1
4.921066e+08,1.836670e+07,0.44464800,1.24896997,6.792968e+07,5.104733e+08,0.03732260,0.03468520,1,8.613917e-06,gap,0,0,1
1.948701e+06,1.546915e+06,0.44464800,1.24896997,1.509462e+06,3.495616e+06,0.79381855,0.24669720,1,1.257911e-03,lisa,0,1,0
4.110009e+08,1.233290e+06,0.44464800,1.24896997,1.258682e+07,4.122342e+08,0.00300070,0.00298277,1,1.066669e-05,gap,0,0,1
1.821583e+08,1.706215e+06,0.44474801,1.24846425,1.103037e+07,1.838645e+08,0.00936666,0.00919363,1,2.391530e-05,gap,0,0,1
5.410496e+07,3.242456e+07,0.44475001,1.24845414,3.622712e+07,8.652952e+07,0.59928997,0.23430555,1,5.081705e-05,gap,0,0,1
4.961337e+07,4.870416e+07,0.44475001,1.24845414,4.279299e+07,9.831753e+07,0.98167409,0.24997862,1,4.472422e-05,gap,0,0,1
5.690183e+07,1.433905e+06,0.44475499,1.24842896,6.220153e+06,5.833574e+07,0.02519963,0.02397603,1,7.537704e-05,gap,0,0,1
2.893047e+08,1.473389e+06,0.44476300,1.24838847,1.216442e+07,2.907781e+08,0.00509286,0.00504138,1,1.512210e-05,gap,0,0,1
7.369664e+08,1.683791e+06,0.44476300,1.24838847,1.916698e+07,7.386502e+08,0.00228476,0.00227435,1,5.952987e-06,gap,0,0,1
1.447824e+06,1.368205e+06,0.44477901,1.24830754,1.225160e+06,2.816029e+06,0.94500782,0.24980015,1,1.561481e-03,lisa,0,1,0
2.132994e+06,1.615766e+06,0.44477901,1.24830754,1.613033e+06,3.748760e+06,0.75751080,0.24524086,1,1.172968e-03,lisa,0,1,0
8.363198e+08,4.394066e+06,0.44477901,1.24830754,3.582727e+07,8.407139e+08,0.00525405,0.00519927,1,5.230287e-06,gap,0,0,1
4.916283e+06,1.284213e+06,0.44481200,1.24814079,2.097389e+06,6.200496e+06,0.26121625,0.16421812,1,7.091650e-04,lisa,0,1,0
3.191718e+08,4.267626e+07,0.44482499,1.24807514,9.307248e+07,3.618481e+08,0.13370937,0.10402994,1,1.215199e-05,gap,0,0,1
2.868025e+07,2.301521e+07,0.44488001,1.24779711,2.233923e+07,5.169546e+07,0.80247592,0.24699779,1,8.505921e-05,gap,0,0,1
1.424591e+09,1.092985e+07,0.44488600,1.24776684,7.655627e+07,1.435521e+09,0.00767227,0.00755589,1,3.063121e-06,gap,0,0,1
5.484219e+08,2.025760e+06,0.44489500,1.24772137,1.902298e+07,5.504477e+08,0.00369380,0.00366666,1,7.988361e-06,gap,0,0,1
7.689460e+07,2.763537e+07,0.44501200,1.24713041,3.913529e+07,1.045300e+08,0.35939286,0.19448203,1,4.206616e-05,gap,0,0,1
2.302524e+08,2.300856e+07,0.44501400,1.24712032,5.672082e+07,2.532610e+08,0.09992756,0.08259564,1,1.736223e-05,gap,0,0,1
6.856053e+07,1.932521e+06,0.44501400,1.24712032,8.011056e+06,7.049305e+07,0.02818708,0.02666280,1,6.237742e-05,gap,0,0,1
7.918985e+06,6.659271e+06,0.44501799,1.24710017,6.317083e+06,1.457826e+07,0.84092482,0.24813331,1,3.016256e-04,lisa,0,1,0
4.181267e+08,1.849719e+06,0.44501799,1.24710017,1.615858e+07,4.199764e+08,0.00442382,0.00438494,1,1.047005e-05,gap,0,0,1
2.114615e+07,2.166357e+06,0.44502601,1.24705967,5.285171e+06,2.331251e+07,0.10244688,0.08429142,1,1.886187e-04,gap,0,0,1
1.874417e+07,3.847682e+06,0.44514599,1.24645402,6.983110e+06,2.259185e+07,0.20527353,0.14130636,1,1.946354e-04,gap,0,0,1
1.719737e+08,2.008872e+06,0.44514599,1.24645402,1.188358e+07,1.739826e+08,0.01168127,0.01141308,1,2.527365e-05,gap,0,0,1
7.471257e+06,1.309508e+06,0.44515800,1.24639342,2.544454e+06,8.780765e+06,0.17527278,0.12689284,1,5.007735e-04,lisa,0,1,0
7.887260e+08,2.807898e+06,0.44516599,1.24635310,2.676028e+07,7.915339e+08,0.00356004,0.00353483,1,5.555258e-06,gap,0,0,1
2.512769e+06,1.955255e+06,0.44517499,1.24630768,1.926595e+06,4.468024e+06,0.77812764,0.24610757,1,9.841430e-04,lisa,0,1,0
7.153351e+06,1.625376e+06,0.44517499,1.24630768,2.822226e+06,8.778727e+06,0.22721882,0.15086910,1,5.008898e-04,lisa,0,1,0
1.470486e+09,1.218944e+06,0.44525501,1.24590398,2.082105e+07,1.471705e+09,0.00082894,0.00082757,1,2.987810e-06,gap,0,0,1
3.277133e+08,2.116298e+06,0.44527599,1.24579816,1.588490e+07,3.298296e+08,0.00645777,0.00637517,1,1.333166e-05,gap,0,0,1
2.436876e+07,1.639356e+06,0.44528201,1.24576780,4.763018e+06,2.600812e+07,0.06727285,0.05905938,1,1.690693e-04,gap,0,0,1
5.416770e+08,1.377793e+06,0.44530600,1.24564681,1.502401e+07,5.430548e+08,0.00254357,0.00253068,1,8.097111e-06,gap,0,0,1
1.421053e+06,1.202684e+06,0.44533899,1.24548046,1.137295e+06,2.623737e+06,0.84633297,0.24826827,1,1.675921e-03,lisa,0,1,0
2.755905e+06,2.080986e+06,0.44542199,1.24506204,2.080687e+06,4.836891e+06,0.75510077,0.24513245,1,9.090911e-04,lisa,0,1,0
5.930366e+07,1.636891e+06,0.44554099,1.24446240,6.843519e+06,6.094055e+07,0.02760185,0.02613897,1,7.215515e-05,gap,0,0,1
2.743091e+08,7.444405e+07,0.44554600,1.24443716,1.195469e+08,3.487532e+08,0.27138746,0.16789352,1,1.260827e-05,gap,0,0,1
1.037762e+08,1.894715e+06,0.44555399,1.24439691,9.362545e+06,1.056709e+08,0.01825770,0.01760884,1,4.161197e-05,gap,0,0,1
2.180617e+06,1.629318e+06,0.44556999,1.24431632,1.637448e+06,3.809935e+06,0.74718210,0.24476545,1,1.154134e-03,lisa,0,1,0
6.355167e+07,1.364811e+06,0.44556999,1.24431632,6.316096e+06,6.491648e+07,0.02147561,0.02058209,1,6.773588e-05,gap,0,0,1
3.240109e+08,1.428280e+06,0.44556999,1.24431632,1.249481e+07,3.254392e+08,0.00440812,0.00436952,1,1.351151e-05,gap,0,0,1
1.919959e+06,1.181528e+06,0.44560301,1.24415001,1.303550e+06,3.101487e+06,0.61539231,0.23582837,1,1.417763e-03,lisa,0,1,0
2.262076e+06,1.869073e+06,0.44560301,1.24415001,1.788405e+06,4.131149e+06,0.82626446,0.24773749,1,1.064395e-03,lisa,0,1,0
9.745099e+07,2.596826e+07,0.44567299,1.24379763,4.203982e+07,1.234192e+08,0.26647508,0.16613583,1,3.562795e-05,gap,0,0,1
1.682817e+08,5.296605e+06,0.44567299,1.24379763,2.099528e+07,1.735783e+08,0.03147463,0.02958309,1,2.533251e-05,gap,0,0,1
9.121376e+07,8.603410e+07,0.44567299,1.24379763,7.711207e+07,1.772479e+08,0.94321405,0.24978651,1,2.480806e-05,gap,0,0,1
2.141054e+08,4.317478e+06,0.44567800,1.24377241,2.049534e+07,2.184229e+08,0.02016520,0.01937588,1,2.013148e-05,gap,0,0,1
4.687171e+08,3.895866e+08,0.44567800,1.24377241,3.716898e+08,8.583037e+08,0.83117642,0.24787506,1,5.123099e-06,gap,0,0,1
2.998450e+07,2.650398e+06,0.44567800,1.24377241,6.876830e+06,3.263490e+07,0.08839227,0.07461796,1,1.347384e-04,gap,0,0,1
2.484824e+08,1.515323e+07,0.44567800,1.24377241,4.584370e+07,2.636356e+08,0.06098311,0.05417422,1,1.667899e-05,gap,0,0,1
1.971169e+07,1.243345e+06,0.44568601,1.24373208,3.709639e+06,2.095504e+07,0.06307653,0.05581343,1,2.098386e-04,gap,0,0,1
3.141290e+06,1.744036e+06,0.44568601,1.24373208,2.020316e+06,4.885326e+06,0.55519739,0.22954951,1,9.000781e-04,lisa,0,1,0
1.360499e+07,6.861190e+06,0.44581801,1.24306775,8.314789e+06,2.046618e+07,0.50431423,0.22285588,1,2.148508e-04,gap,0,0,1
3.321095e+08,1.666622e+06,0.44581801,1.24306775,1.384140e+07,3.337761e+08,0.00501829,0.00496830,1,1.317402e-05,gap,0,0,1
3.617449e+08,1.571966e+06,0.44581801,1.24306775,1.383089e+07,3.633169e+08,0.00434551,0.00430799,1,1.210286e-05,gap,0,0,1
1.192638e+07,1.630440e+06,0.44583401,1.24298725,3.522545e+06,1.355682e+07,0.13670871,0.10580296,1,3.243515e-04,lisa,0,1,0
1.666224e+07,4.695350e+06,0.44583401,1.24298725,7.415328e+06,2.135759e+07,0.28179584,0.17151293,1,2.058835e-04,gap,0,0,1
8.583068e+08,4.111057e+06,0.44588399,1.24273583,3.478677e+07,8.624179e+08,0.00478973,0.00474417,1,5.098659e-06,gap,0,0,1
1.256057e+08,1.230266e+06,0.44593701,1.24246918,7.811898e+06,1.268360e+08,0.00979467,0.00960558,1,3.466820e-05,gap,0,0,1
7.828403e+07,1.334184e+06,0.44594201,1.24244403,6.778457e+06,7.961821e+07,0.01704286,0.01647647,1,5.522825e-05,gap,0,0,1
1.530779e+08,1.664674e+06,0.44596601,1.24232336,1.013498e+07,1.547426e+08,0.01087469,0.01064197,1,2.841606e-05,gap,0,0,1
2.075908e+08,8.254281e+07,0.44606999,1.24180066,1.116382e+08,2.901336e+08,0.39762268,0.20355945,1,1.515569e-05,gap,0,0,1
5.578934e+06,2.055418e+06,0.44609800,1.24165990,2.878170e+06,7.634352e+06,0.36842486,0.19674650,1,5.759722e-04,lisa,0,1,0
7.122911e+07,5.268202e+07,0.44620001,1.24114742,5.320714e+07,1.239111e+08,0.73961362,0.24439893,1,3.548652e-05,gap,0,0,1
6.325332e+07,2.019058e+06,0.44620600,1.24111733,7.957807e+06,6.527238e+07,0.03192019,0.02997597,1,6.736655e-05,gap,0,0,1
1.172641e+08,1.804827e+06,0.44621399,1.24107720,9.554340e+06,1.190689e+08,0.01539113,0.01492807,1,3.692966e-05,gap,0,0,1
2.814024e+08,1.333152e+06,0.44621399,1.24107720,1.133048e+07,2.827356e+08,0.00473753,0.00469296,1,1.555225e-05,gap,0,0,1
7.633260e+08,1.225917e+06,0.44623101,1.24099172,1.607020e+07,7.645519e+08,0.00160602,0.00160087,1,5.751310e-06,gap,0,0,1
6.873812e+07,6.677207e+07,0.44633400,1.24047462,5.897679e+07,1.355102e+08,0.97139797,0.24994738,1,3.244903e-05,gap,0,0,1
4.107219e+08,2.679805e+08,0.44633800,1.24045454,2.875112e+08,6.787024e+08,0.65246216,0.23894188,1,6.478797e-06,gap,0,0,1
3.649483e+06,1.757484e+06,0.44634601,1.24041434,2.176120e+06,5.406967e+06,0.48157068,0.21938922,1,8.132424e-04,lisa,0,1,0
3.057219e+06,1.274226e+06,0.44636300,1.24032906,1.686620e+06,4.331445e+06,0.41679252,0.20763827,1,1.015175e-03,lisa,0,1,0
2.636094e+06,1.540818e+06,0.44636300,1.24032906,1.742033e+06,4.176912e+06,0.58450799,0.23280998,1,1.052733e-03,lisa,0,1,0
7.916903e+08,1.136904e+08,0.44639200,1.24018352,2.405477e+08,9.053807e+08,0.14360464,0.10980362,1,4.856714e-06,gap,0,0,1
7.228846e+06,1.791792e+06,0.44646201,1.23983223,2.994791e+06,9.020638e+06,0.24786695,0.15917764,1,4.874572e-04,lisa,0,1,0
4.307145e+07,1.676351e+06,0.44646999,1.23979220,6.095065e+06,4.474780e+07,0.03892024,0.03605878,1,9.826572e-05,gap,0,0,1
6.239475e+06,2.154857e+06,0.44646999,1.23979220,3.107010e+06,8.394332e+06,0.34535870,0.19080696,1,5.238266e-04,lisa,0,1,0
2.122704e+08,2.782728e+07,0.44646999,1.23979220,6.119818e+07,2.400977e+08,0.13109355,0.10246706,1,1.831411e-05,gap,0,0,1
1.832418e+09,1.306758e+06,0.44646999,1.23979220,2.370637e+07,1.833725e+09,0.00071313,0.00071212,1,2.397947e-06,gap,0,0,1
5.885636e+07,5.516799e+07,0.44646999,1.23979220,4.960082e+07,1.140244e+08,0.93733269,0.24973841,1,3.856347e-05,gap,0,0,1
7.262238e+07,1.256002e+07,0.44647801,1.23975196,2.454520e+07,8.518240e+07,0.17294972,0.12570746,1,5.162070e-05,gap,0,0,1
2.360540e+06,1.996590e+06,0.44647801,1.23975196,1.888600e+06,4.357130e+06,0.84581918,0.24825570,1,1.009191e-03,lisa,0,1,0
3.428299e+08,3.174018e+08,0.44647801,1.23975196,2.871267e+08,6.602317e+08,0.92582881,0.24962917,1,6.660048e-06,gap,0,0,1
2.270830e+06,1.188760e+06,0.44649500,1.23966674,1.415671e+06,3.459590e+06,0.52349141,0.22554310,1,1.271010e-03,lisa,0,1,0
5.156968e+06,2.544228e+06,0.44649500,1.23966674,3.115004e+06,7.701196e+06,0.49335734,0.22122495,1,5.709730e-04,lisa,0,1,0
6.879997e+08,1.557868e+06,0.44661099,1.23908507,1.779743e+07,6.895576e+08,0.00226434,0.00225412,1,6.376806e-06,gap,0,0,1
3.199365e+08,4.333569e+06,0.44662699,1.23900486,2.415262e+07,3.242701e+08,0.01354509,0.01318547,1,1.356022e-05,gap,0,0,1
1.893711e+08,4.397358e+06,0.44665599,1.23885949,1.971727e+07,1.937685e+08,0.02322085,0.02217887,1,2.269293e-05,gap,0,0,1
3.184633e+06,1.450464e+06,0.44674301,1.23842338,1.843011e+06,4.635097e+06,0.45545719,0.21500506,1,9.486694e-04,lisa,0,1,0
2.166726e+08,2.364511e+06,0.44675899,1.23834332,1.437552e+07,2.190371e+08,0.01091283,0.01067849,1,2.007502e-05,gap,0,0,1
3.120416e+08,1.269303e+06,0.44686100,1.23783235,1.146757e+07,3.133109e+08,0.00406774,0.00403484,1,1.403454e-05,gap,0,0,1
1.191501e+08,6.421996e+06,0.44686699,1.23780235,2.043996e+07,1.255721e+08,0.05389837,0.04852641,1,3.501713e-05,gap,0,0,1
5.504621e+08,1.620534e+06,0.44687501,1.23776219,1.666597e+07,5.520826e+08,0.00294395,0.00292669,1,7.964704e-06,gap,0,0,1
1.084340e+09,2.078344e+08,0.44699299,1.23717155,3.885666e+08,1.292174e+09,0.19166903,0.13497106,1,3.402927e-06,gap,0,0,1
1.186370e+09,1.446112e+06,0.44699299,1.23717155,2.116915e+07,1.187816e+09,0.00121894,0.00121597,1,3.701899e-06,gap,0,0,1
1.187817e+09,1.182374e+06,0.44699499,1.23716154,1.877009e+07,1.188999e+09,0.00099542,0.00099344,1,3.698215e-06,gap,0,0,1
4.321464e+07,1.191241e+06,0.44699901,1.23714142,4.982992e+06,4.440588e+07,0.02756568,0.02610655,1,9.902235e-05,gap,0,0,1
1.090320e+08,1.049074e+08,0.44712800,1.23649604,9.310176e+07,2.139394e+08,0.96217074,0.24990708,1,2.055337e-05,gap,0,0,1
3.340582e+06,1.798125e+06,0.44715700,1.23635099,2.113559e+06,5.138707e+06,0.53826698,0.22747533,1,8.556967e-04,lisa,0,1,0
4.604104e+06,1.379249e+06,0.44715700,1.23635099,2.119746e+06,5.983353e+06,0.29956947,0.17737751,1,7.349014e-04,lisa,0,1,0
3.201978e+08,1.908621e+06,0.44715700,1.23635099,1.479391e+07,3.221064e+08,0.00596076,0.00589033,1,1.365131e-05,gap,0,0,1
4.236227e+08,1.272436e+06,0.44715700,1.23635099,1.298114e+07,4.248951e+08,0.00300370,0.00298574,1,1.034885e-05,gap,0,0,1
5.494139e+07,1.510156e+06,0.44726399,1.23581603,6.324376e+06,5.645155e+07,0.02748667,0.02603573,1,7.789290e-05,gap,0,0,1
6.607780e+07,1.208028e+07,0.44726399,1.23581603,2.305073e+07,7.815808e+07,0.18281904,0.13067268,1,5.626002e-05,gap,0,0,1
2.099926e+09,3.355403e+06,0.44727200,1.23577599,4.407474e+07,2.103281e+09,0.00159787,0.00159277,1,2.090626e-06,gap,0,0,1
1.682920e+07,4.352775e+06,0.44727200,1.23577599,7.140104e+06,2.118198e+07,0.25864420,0.16326639,1,2.075904e-04,gap,0,0,1
3.554989e+07,1.478196e+06,0.44727200,1.23577599,5.231617e+06,3.702809e+07,0.04158089,0.03832726,1,1.187524e-04,gap,0,0,1
2.289637e+07,2.352908e+06,0.44727200,1.23577599,5.732884e+06,2.524928e+07,0.10276336,0.08450330,1,1.741505e-04,gap,0,0,1
1.111856e+07,3.122631e+06,0.44728899,1.23569107,4.938923e+06,1.424119e+07,0.28084851,0.17118929,1,3.087645e-04,lisa,0,1,0
3.884706e+06,3.154768e+06,0.44734699,1.23540120,3.044299e+06,7.039474e+06,0.81209955,0.24731199,1,6.246454e-04,lisa,0,1,0
1.424597e+08,5.177089e+07,0.44739199,1.23517636,7.294627e+07,1.942306e+08,0.36340727,0.19549804,1,2.263894e-05,gap,0,0,1
4.388500e+08,1.520121e+07,0.44740501,1.23511131,5.795562e+07,4.540512e+08,0.03463874,0.03235822,1,9.684315e-06,gap,0,0,1
3.339991e+08,1.984027e+08,0.44752499,1.23451209,2.226014e+08,5.324018e+08,0.59402166,0.23378349,1,8.259128e-06,gap,0,0,1
1.813109e+08,1.372384e+08,0.44752499,1.23451209,1.370580e+08,3.185493e+08,0.75692305,0.24521456,1,1.380375e-05,gap,0,0,1
1.873310e+07,1.364182e+06,0.44753700,1.23445212,3.835851e+06,2.009728e+07,0.07282201,0.06327138,1,2.187945e-04,gap,0,0,1
5.004694e+08,2.015471e+06,0.44755399,1.23436730,1.828217e+07,5.024849e+08,0.00402716,0.00399492,1,8.750860e-06,gap,0,0,1
2.782388e+08,1.370562e+08,0.44765499,1.23386318,1.679262e+08,4.152950e+08,0.49258479,0.22110724,1,1.058808e-05,gap,0,0,1
7.539268e+07,1.855418e+06,0.44766200,1.23382820,8.126153e+06,7.724810e+07,0.02461005,0.02344204,1,5.692276e-05,gap,0,0,1
2.920239e+08,1.805196e+06,0.44766200,1.23382820,1.378944e+07,2.938291e+08,0.00618167,0.00610595,1,1.496508e-05,gap,0,0,1
4.590050e+06,3.394272e+06,0.44767001,1.23378823,3.428395e+06,7.984322e+06,0.73948476,0.24439255,1,5.507261e-04,lisa,0,1,0
1.559758e+06,1.339045e+06,0.44767001,1.23378823,1.257383e+06,2.898803e+06,0.85849536,0.24855070,1,1.516893e-03,lisa,0,1,0
4.037924e+08,2.420387e+06,0.44767001,1.23378823,1.871867e+07,4.062128e+08,0.00599414,0.00592292,1,1.082481e-05,gap,0,0,1
4.916623e+08,5.019295e+06,0.44767001,1.23378823,3.134514e+07,4.966816e+08,0.01020883,0.01000353,1,8.853106e-06,gap,0,0,1
2.047402e+08,1.752126e+06,0.44767001,1.23378823,1.174574e+07,2.064923e+08,0.00855780,0.00841319,1,2.129462e-05,gap,0,0,1
1.543844e+06,1.444129e+06,0.44771999,1.23353887,1.299722e+06,2.987973e+06,0.93541122,0.24972158,1,1.471625e-03,lisa,0,1,0
8.694375e+06,1.635695e+06,0.44780299,1.23312488,3.082789e+06,1.033007e+07,0.18813256,0.13327054,1,4.256675e-04,lisa,0,1,0
1.264178e+09,1.578875e+06,0.44780299,1.23312488,2.288883e+07,1.265757e+09,0.00124893,0.00124582,1,3.473949e-06,gap,0,0,1
1.361504e+07,2.261382e+06,0.44781899,1.23304510,4.496610e+06,1.587642e+07,0.16609441,0.12214834,1,2.769626e-04,lisa,0,1,0
3.502967e+06,1.184215e+06,0.44781899,1.23304510,1.724001e+06,4.687182e+06,0.33806056,0.18881782,1,9.381276e-04,lisa,0,1,0
2.427989e+08,1.553366e+08,0.44787699,1.23275592,1.682310e+08,3.981355e+08,0.63977473,0.23793520,1,1.104442e-05,gap,0,0,1
3.540508e+08,3.185149e+08,0.44792101,1.23253649,2.922606e+08,6.725657e+08,0.89963051,0.24930208,1,6.537911e-06,gap,0,0,1
5.324727e+08,1.363875e+06,0.44792700,1.23250664,1.483069e+07,5.338366e+08,0.00256140,0.00254833,1,8.236930e-06,gap,0,0,1
3.283747e+08,3.249956e+07,0.44792700,1.23250664,8.044094e+07,3.608743e+08,0.09897096,0.08194743,1,1.218478e-05,gap,0,0,1
3.080868e+07,1.882256e+06,0.44793499,1.23246681,5.690175e+06,3.269094e+07,0.06109499,0.05426216,1,1.345075e-04,gap,0,0,1
8.730470e+08,2.342471e+08,0.44793499,1.23246681,3.780720e+08,1.107294e+09,0.26830984,0.16679609,1,3.971099e-06,gap,0,0,1
4.730086e+08,1.407799e+06,0.44793499,1.23246681,1.441497e+07,4.744164e+08,0.00297627,0.00295863,1,9.268598e-06,gap,0,0,1
2.084381e+08,1.184627e+06,0.44798899,1.23219772,9.359390e+06,2.096227e+08,0.00568335,0.00561930,1,2.097661e-05,gap,0,0,1
5.338397e+08,1.564615e+08,0.44806001,1.23184390,2.428193e+08,6.903012e+08,0.29308704,0.17528353,1,6.369936e-06,gap,0,0,1
4.334854e+07,7.276173e+06,0.44806001,1.23184390,1.440303e+07,5.062471e+07,0.16785278,0.12307004,1,8.685827e-05,gap,0,0,1
3.050103e+08,1.307840e+08,0.44806001,1.23184390,1.708697e+08,4.357943e+08,0.42878552,0.21004194,1,1.009002e-05,gap,0,0,1
1.395381e+09,2.310009e+06,0.44806001,1.23184390,2.991587e+07,1.397691e+09,0.00165547,0.00165000,1,3.146028e-06,gap,0,0,1
1.131965e+07,1.645852e+06,0.44806799,1.23180415,3.463988e+06,1.296550e+07,0.14539778,0.11082688,1,3.391442e-04,lisa,0,1,0
6.235474e+06,1.317337e+06,0.44806799,1.23180415,2.361120e+06,7.552811e+06,0.21126493,0.14399557,1,5.821905e-04,lisa,0,1,0
1.331323e+09,2.999601e+06,0.44815099,1.23139081,3.433650e+07,1.334323e+09,0.00225310,0.00224298,1,3.295436e-06,gap,0,0,1
5.279377e+06,1.936168e+06,0.44816700,1.23131110,2.716825e+06,7.215545e+06,0.36674176,0.19633035,1,6.094030e-04,lisa,0,1,0
1.949232e+07,8.020121e+06,0.44818801,1.23120650,1.067876e+07,2.751244e+07,0.41145030,0.20653145,1,1.598250e-04,gap,0,0,1
7.231208e+08,1.907012e+06,0.44819200,1.23118663,2.049593e+07,7.250278e+08,0.00263720,0.00262334,1,6.064836e-06,gap,0,0,1
8.111898e+08,2.773265e+07,0.44820100,1.23114183,1.062977e+08,8.389224e+08,0.03418762,0.03196467,1,5.241456e-06,gap,0,0,1
1.645468e+06,1.278426e+06,0.44821700,1.23106219,1.260627e+06,2.923894e+06,0.77693763,0.24606043,1,1.503876e-03,lisa,0,1,0
4.128536e+08,2.274225e+07,0.44833300,1.23048493,7.173993e+07,4.355958e+08,0.05508551,0.04948369,1,1.009462e-05,gap,0,0,1
1.054604e+07,2.172321e+06,0.44833300,1.23048493,3.936605e+06,1.271836e+07,0.20598452,0.14162865,1,3.457344e-04,lisa,0,1,0
